dataset,label
"[0.4415413531552437, 0.4100172635973699, 0.39404124949256897, 0.4509787485105045, 0.41079717820097394, 0.3822423626386995, 0.3919166459094101, 0.43370549143890774, 0.3465296338167106, 0.3698484976568321, 0.4373403272044351, 0.38574483834731466, 0.3867086967294379, 0.40506274364028017, 0.3749613191458284, 0.339165954990141, 0.38407014413943746, 0.3109207551851263, 0.3086634461342841, 0.30880519220528585, 0.33649838839829704, 0.2974620397983529, 0.30879831711743416, 0.306755485873954, 0.32372095841929277, 0.3481006081136668, 0.27339728137093067, 0.30136856328173484, 0.27741929728511716, 0.2701712211699741, 0.28247782224825346, 0.27457511632705506, 0.2745825686434844, 0.25910569434072944, 0.23840185440508105, 0.2731647346739162, 0.21668225812487465, 0.2383922829102246, 0.25978666874329875, 0.2429107528557995, 0.2126538758327874, 0.2188057948237651, 0.2306975065956735, 0.24086472684306445, 0.20679142485443783, 0.2400706398608356, 0.17355083190899862, 0.18474261069575254, 0.16841089757619265, 0.20307691074988055, 0.13968183472198684]",0
"[0.5702026334800201, 0.5768800372300277, 0.5646635770342179, 0.5970369590961554, 0.5509938932785865, 0.5685214361189389, 0.5785983839636057, 0.5731547950909138, 0.5445444154551927, 0.5471771718838174, 0.5929712861875663, 0.5755584313992144, 0.564652598065285, 0.6203661301557886, 0.5578050957173847, 0.5577964280213437, 0.5582075889411959, 0.539386772579058, 0.5527797991674543, 0.5474910551800046, 0.5315018664482782, 0.5722605273251599, 0.554910591461764, 0.5644234883810724, 0.5558330756159165, 0.5300411010547201, 0.5688980251677611, 0.5446010722011152, 0.47908882444119144, 0.5780106346306587, 0.5112709115784265, 0.5225973439476651, 0.5205965104284329, 0.5379253461251361, 0.5394202738633648, 0.5650825799451673, 0.5941884438039595, 0.5353253139943653, 0.5515318377602797, 0.554518131936869, 0.5668812338477879, 0.5397285324354123, 0.5629238858695629, 0.5397619478994414, 0.5666566000369917, 0.5269432113775064, 0.5570464987307733, 0.49271759493449613, 0.5040486806649306, 0.5369440895288443, 0.4777097320573207]",0
"[0.309059046080364, 0.3044782598900166, 0.2946644126445786, 0.26975905703779024, 0.2998231791006949, 0.2556183112356703, 0.21739482452955444, 0.22381950672904571, 0.23138915435764404, 0.18035267188414209, 0.18280798589863578, 0.14494845232541428, 0.1601098260555411, 0.13803031365018908, 0.14117186841618262, 0.1223025875621181, 0.11474009297446375, 0.04759029276659705, 0.07861869560980621, 0.043404518535205, 0.0379379209834083, 0.032010663913600315, 0.021759864647580916, 0.011290637585299098, -0.032135135819917775, 0.01220231669867744, -0.04744487980526426, -0.02154945656186217, -0.07126667778559596, -0.10841694835608143, -0.06958875210516495, -0.10242846696613823, -0.13373404538236655, -0.12329001483869427, -0.13766825311772055, -0.1780275031340085, -0.17545575516604547, -0.1806038749505695, -0.21900319695030734, -0.23284598363649242, -0.21970987849652543, -0.25007322784901903, -0.21149167301635652, -0.2704619456673131, -0.3205374775031763, -0.2859438231746881, -0.3148158282975136, -0.32961942535250477, -0.3427815027019276, -0.35646445925807874, -0.3545225802003936]",0
"[0.5136446247359806, 0.5550536912874627, 0.496509484832735, 0.5429196155151083, 0.5288011988255322, 0.541465194926575, 0.5253768407818428, 0.5050665674111504, 0.48854974678050456, 0.508655226926703, 0.4880327175794723, 0.4765477811351808, 0.47968610698781033, 0.45836039428714787, 0.4294781992756716, 0.45719797809707163, 0.4190987714592439, 0.43818310686653855, 0.4059150701084695, 0.4441505822605473, 0.42381561359658976, 0.37345599192104806, 0.4281816507818761, 0.38336874167805934, 0.3865580637847854, 0.3434395291816448, 0.36423242571936226, 0.3783745890742037, 0.3426126055939712, 0.37076296147390353, 0.34156951775402195, 0.3194684759533105, 0.3412514671074438, 0.34143675400809903, 0.3000294516541604, 0.31777399525412925, 0.32269528147323034, 0.29634212637336504, 0.2856387615758787, 0.3028527411509616, 0.28235094889612405, 0.23232950484582296, 0.28096692713927646, 0.22638893085479045, 0.2560151076749011, 0.1735718296942491, 0.24547177918549673, 0.21261698208355456, 0.2042838373912162, 0.18234635803594837, 0.17656022788075065]",0
"[0.6053948420977916, 0.5452378844597889, 0.547847190531176, 0.5131511627903689, 0.4769411823869776, 0.5068167084963644, 0.4007932060895322, 0.3683633539010273, 0.38235399720970314, 0.3742973582922579, 0.32164128215969845, 0.32833503232708566, 0.2899766420205563, 0.3112462928781508, 0.2586667180864886, 0.19488713525367576, 0.18512044732678695, 0.20668572611086392, 0.12415612250924395, 0.10851239813363002, 0.0713502029274731, 0.06397571551114484, 0.04481748846059277, 0.0049524568159678515, -0.008353584424537236, -0.050109294595646434, -0.06597662620875373, -0.07341902172828506, -0.09729172624114996, -0.0853402988358727, -0.17401709522938008, -0.1743738737263653, -0.2075936507332723, -0.22329034414381085, -0.2544233782160627, -0.27692316976797743, -0.31662096669557854, -0.32650673960661847, -0.37950712848617724, -0.37166551464407904, -0.4094474168147305, -0.4817903603175516, -0.4582335082265783, -0.5006949059239097, -0.4991543671529303, -0.5689054293331787, -0.5359000732140355, -0.5712091822092772, -0.6464808600700267, -0.653710366150743, -0.6769138398383787]",0
"[0.35582045039714666, 0.3077059108010394, 0.269122841830186, 0.2487006208696146, 0.21122572494982036, 0.23924174499045195, 0.23087995303566283, 0.1501312507359528, 0.15814932638058102, 0.1692160435882262, 0.1564000257612498, 0.13593396372006566, 0.10186680077549523, 0.058390149292234184, 0.06674718218033242, 0.0227908005453707, 0.020429843533952895, 0.0136506090894155, -0.04283246686398943, -0.04586785061083412, -0.02978948150742891, -0.060596709268077524, -0.09208645172993547, -0.09406804487583043, -0.10682253010299363, -0.1684420795002814, -0.15449208167980533, -0.17042413106754614, -0.19187001209326324, -0.21463796708092578, -0.23853932316801396, -0.2567330899467374, -0.28025494755170044, -0.3020372294470726, -0.3262050490826611, -0.36281572724312994, -0.35638505426009526, -0.3552792866557133, -0.39448777932373036, -0.39106775900181745, -0.39296165758503265, -0.43976828810679225, -0.4201107909302039, -0.4868069163743897, -0.4727010155165318, -0.5055898483708352, -0.5151064555313902, -0.5674144857889354, -0.5463076213174103, -0.5897842115773387, -0.5539758113717206]",0
"[0.2702588662386604, 0.24060406318704203, 0.1861050439221938, 0.18160602489118927, 0.17243153191443095, 0.1700802515315561, 0.18071295156057882, 0.1422863135452323, 0.10212603099863407, 0.06736714752135223, 0.10107084265297767, 0.10198766804479789, 0.07635354463435023, 0.04487282801873582, 0.028810967323858596, 0.02207722147601547, -0.002093306088842705, -0.017820254569209833, -0.013465764517385993, -0.04860271134043196, -0.0773303194151679, -0.07732554024674392, -0.060833040397822724, -0.11547234405327879, -0.14349849973803566, -0.12951509883067824, -0.1441740549290046, -0.13226486070733362, -0.17679064764072194, -0.20363415056535022, -0.19064307000090472, -0.2093928162312696, -0.21696459722782924, -0.18553987887767065, -0.2670558519176131, -0.2810704549549902, -0.3194056393223222, -0.300527483036367, -0.31451773293486424, -0.31099222659598846, -0.3447606198511918, -0.30960991505950225, -0.400169430323912, -0.3732162900978584, -0.34353877906665276, -0.45102373886957414, -0.43584967366386757, -0.45141316166168866, -0.444130291653677, -0.4726110734408454, -0.48052303796263496]",0
"[0.705801600257703, 0.7091391758522323, 0.674767122685633, 0.6676793563135144, 0.6549408050645571, 0.5859436542897825, 0.6020336582611613, 0.6149512309100863, 0.5411016958656274, 0.5300830703288013, 0.4919414839560371, 0.48085147462566746, 0.46927050860905944, 0.4203171488561162, 0.40895210065735993, 0.38202733238460784, 0.3582359494587549, 0.35751911401069286, 0.2941942151536483, 0.2678475156091149, 0.29469106551719265, 0.2522316803723865, 0.18965289077842604, 0.2009694356202404, 0.1874828978668056, 0.16323622576034902, 0.08829364815373522, 0.11515327188657484, 0.09766294824528052, 0.022102898683518925, 0.029200543670925276, 0.025784851512318005, 0.01987409374818598, -0.006057158705766404, -0.0674688319013603, -0.07928930352537883, -0.0999278361374499, -0.14125469126467854, -0.1523619624860786, -0.1850086684358371, -0.20917783226488063, -0.2172044005519929, -0.24526902997900016, -0.2528951903637602, -0.24770069021195512, -0.28551606418292236, -0.30913232596569334, -0.38823397543141575, -0.3510815935294167, -0.4073679954937894, -0.447330470254819]",0
"[0.15485019967867544, 0.13493613959084924, 0.14381741573878135, 0.12304930373216044, 0.11788851883718164, 0.12930689108554738, 0.10792539902141411, 0.1632158142593872, 0.1176413894602488, 0.09379482999096318, 0.12030663040556265, 0.12082455165135479, 0.10645167538859128, 0.07605313839798261, 0.10357632806588812, 0.09896129613960752, 0.06140128525149414, 0.03807087752746009, 0.0702565739217671, 0.06268933432929957, 0.05136849154787623, 0.05133549631774652, 0.05972435957789932, 0.04382780744700675, 0.034907637302026374, 0.03789202632082048, 0.03960446283319476, 0.027441249072662627, 0.006211961688126135, 0.012030868252851514, 0.02381931653038366, -0.0010181643592473534, -0.03303821690107439, -0.0011744292657303885, -0.021818070558952383, -0.02876525362663094, 0.023466678558483597, -0.036862204770403674, -0.03132501367407087, -0.04969344264791695, -0.06409200279040289, -0.032923423732711725, -0.04572025030026485, -0.022071194573115564, -0.050482130088076824, -0.0573938708987875, -0.045437483537816646, -0.04749221873775235, -0.08641356217869853, -0.09950233829919082, -0.11772065383329522]",0
"[0.4951999161456663, 0.4233767009103626, 0.48661474022130385, 0.4204936896570602, 0.40505942784064336, 0.36460971196754, 0.3695127362029401, 0.32242491849124844, 0.3028302324831993, 0.28520241376396704, 0.2524398262847643, 0.2102880705339719, 0.17346921088829492, 0.18019613371768514, 0.1712137726915062, 0.11100194136524524, 0.0908587727382201, 0.06681162458596257, 0.08632916979622812, 0.029430494117135355, 0.04927304336782056, -0.02607727405236128, -0.05070298299346707, -0.03975942199602313, -0.1070959669511772, -0.149292316934044, -0.13618392961870207, -0.14423385378487155, -0.1815372155173899, -0.2350715634198537, -0.2654687709340089, -0.2566433438419318, -0.29333727544985205, -0.2834263406665515, -0.3566860642965852, -0.327655197644986, -0.40507313756161234, -0.3790202309189798, -0.4259268635446753, -0.4345275532199059, -0.4859909468024245, -0.4962218757613131, -0.5188183995709559, -0.5134986203375691, -0.5506130490194248, -0.5950853021859935, -0.623905616195804, -0.6342362747648271, -0.6543461158183111, -0.68448350762466, -0.7181704322629956]",0
"[0.013917009605093872, -0.003117760127523097, 0.04223762227291362, 0.008325601995463634, 0.009297529823281574, 0.0025386833516378863, -0.00031005927504939787, -0.01418606144984505, -0.024983905634917092, -0.010111359124512845, -0.04188025366699481, -0.03631624919376629, -0.04401422622160216, -0.0282827021632457, -0.035838152006068005, -0.014016665074380753, -0.05478553550785291, -0.054685836536992, -0.05438201651299099, -0.06713546275033452, -0.04638316829942045, -0.07495101718399036, -0.04776724869781835, -0.047274991566346014, -0.08272436340802347, -0.08105313916582331, -0.05467413045999267, -0.05348033017225494, -0.0822384973344804, -0.06432217832612733, -0.09835728556826014, -0.1107145209200574, -0.1112039548721526, -0.10247577214523297, -0.1567985964951951, -0.08675071537132478, -0.13387956287183836, -0.07712353907229647, -0.11145195282709953, -0.10917096754849881, -0.13567874351368353, -0.13691176419792545, -0.11820638334070488, -0.16449237432387684, -0.09911728623954902, -0.17342253764488308, -0.15261976514340272, -0.14145359023508086, -0.12634270794383567, -0.20014824934076317, -0.1707658354226191]",0
"[0.23008535905051042, 0.22121753660010884, 0.23775770069392263, 0.19004107931737718, 0.18606608439912944, 0.13848236711475337, 0.14186976101767912, 0.10948407807103872, 0.12664174353569696, 0.0881816659534515, 0.09144340566887152, 0.08105456259824835, 0.046581467029982275, 0.05376474752324386, 0.02287583950779496, 0.04900965813294301, 0.011439036171594823, -0.02029729987779573, -0.012107759251784835, -0.02243593397308376, -0.05316146852170921, -0.058297211567707376, -0.09021215879677566, -0.11057670543272448, -0.12011693885006043, -0.14664646771164205, -0.14900293298434353, -0.15985346592646588, -0.15685942937594832, -0.2026627111205337, -0.23428566580142787, -0.2108514957209106, -0.2050752285744765, -0.2036734719380629, -0.241166895848408, -0.28341598990348577, -0.2730930225347256, -0.31365824147218463, -0.31237969570737395, -0.3366757478074085, -0.3504184896369544, -0.3963361479723832, -0.383388216558204, -0.41233632938471887, -0.4139103613093216, -0.4399526408011643, -0.42774049665349917, -0.4403293553329606, -0.4677243469023165, -0.49135280817913324, -0.508758719202965]",0
"[0.8669419729769994, 0.8444543764929494, 0.8318652138113153, 0.8222066265830881, 0.8199781568984538, 0.8195556855461402, 0.8075355700406619, 0.7711455152405071, 0.7863647066617386, 0.7870339923960421, 0.7031043999187948, 0.748070471354416, 0.7050363432315149, 0.7120545258820521, 0.6993227555021034, 0.7100340543547122, 0.6875833605341025, 0.6254989158118406, 0.6341941228216625, 0.6294920541309365, 0.651954515976939, 0.6070548473238263, 0.5982369225714471, 0.6020412139007943, 0.6038529195637592, 0.5606083038745938, 0.5679452275153549, 0.5450294442700548, 0.5250668016336159, 0.5592671571816559, 0.536648022727286, 0.47235464922483356, 0.49954433556284916, 0.4666557255015234, 0.47777215031155473, 0.45915455480397194, 0.41699814364479315, 0.4338191796061991, 0.40556564099434383, 0.4291638737794957, 0.4111421315663212, 0.4202251913983558, 0.3803965088576649, 0.35174879472680337, 0.37308259018431056, 0.35144583646854266, 0.2818698252126217, 0.30355126247701597, 0.3262677806555988, 0.3150005669497722, 0.32439312210880344]",0
"[0.17747961412567848, 0.1321369402059961, 0.13120055291445984, 0.0798035560197556, 0.07399378684257242, 0.05164136311482355, 0.048896908590717617, 0.017616347544881724, 0.0012383995870480294, -0.019345008241673824, -0.012503282971937254, -0.07350474728164694, -0.014767207451401355, -0.08064911600685808, -0.08098045228443901, -0.09764687124371327, -0.063780642006342, -0.11644737098513688, -0.09455657852548373, -0.1480801324318804, -0.11398856696323481, -0.15675373718711427, -0.19726845036951815, -0.15969740157001036, -0.18178187723582004, -0.2086131612428798, -0.1832228194008882, -0.20100366161269295, -0.223766463058067, -0.2644980348962321, -0.27377459830691847, -0.28771350803090096, -0.32658112723712734, -0.32199292993595774, -0.3446564782490633, -0.3113446598119289, -0.32536647255119955, -0.3326242830804551, -0.35166773606180896, -0.4174695631402304, -0.42722193626352983, -0.42444085896414013, -0.44480237335797, -0.4672693401197998, -0.4425584076123041, -0.44899271315319184, -0.4924440182527726, -0.5088060543155264, -0.5124577444331491, -0.5274982146708621, -0.5644122672244258]",0
"[0.6458480369757361, 0.6791471464858587, 0.6425475978504998, 0.6471980697768912, 0.6481319737695362, 0.6320758652761274, 0.6306642934093326, 0.6404682006586634, 0.6914477060326271, 0.6060228906610619, 0.6222334335133776, 0.6249659198894768, 0.6433121567418951, 0.5905558627431261, 0.6048523488699301, 0.6153724932367967, 0.5748761461046722, 0.6231525625125873, 0.5574777380932159, 0.5652005771631458, 0.5288440682035745, 0.6101767671876381, 0.6063079393010244, 0.5398437070442632, 0.5505038444098812, 0.5136339377384741, 0.5435670141486652, 0.5375890341763818, 0.507258967731284, 0.535913249875221, 0.5287932362594473, 0.5443958584106077, 0.5253886020435269, 0.49715254436950623, 0.4991597282086154, 0.5071777495714221, 0.4921140375075209, 0.5045449827979375, 0.47518282073127116, 0.4572949691298459, 0.49609114036885454, 0.48602896560197695, 0.46156499250884364, 0.4451797143960851, 0.45762874800123904, 0.4461563762166883, 0.4583369388288319, 0.47872627702833714, 0.4322804807216504, 0.46095639949355555, 0.4451347347832225]",0
